ID,file_name,impd_filename,in_file,contr_year,data_source,site_name,site_code,contributor,Longitude,Latitude,first_year,last_year,first_scar,last_scar,n_trees,tree_species,area_sampled_ha,ref_ID
Nafic_OME0006,OME0006.fhx,NA,TRUE,2019,NAFSS,Old Man East-0006,OME-0006,Naficy_CE,-114.3125957,49.87796599,1755,2017,1779,1925,10,"PSME, PICO, PPTR",176,Unpublished
Nafic_OME0010,OME0010.fhx,NA,TRUE,2019,NAFSS,Old Man East-0010,OME-0010,Naficy_CE,-114.2320607,49.89492612,1631,2018,1717,1910,17,"PSME, PPTR, PCEN",88,Unpublished
Nafic_OMN0004,OMN0004.fhx,NA,TRUE,2019,NAFSS,Old Man North-0004,OMN-0004,Naficy_CE,-114.2689838,50.07671124,1873,2017,1910,1919,6,"PPTR, PSME, PICO, PCEN",400,Unpublished
Nafic_OMN0006,OMN0006.fhx,NA,TRUE,2019,NAFSS,Old Man North-0006,OMN-0006,Naficy_CE,-114.2435562,50.13424839,1573,2017,1628,1910,10,"PSME, PPTR, PCEN",1429,Unpublished
Nafic_OMN0007,OMN0007.fhx,NA,TRUE,2019,NAFSS,Old Man North-0007,OMN-0007,Naficy_CE,-114.1826206,50.02630157,1747,2008,1815,1865,1,PSME,339,Unpublished
Nafic_OMW0001,OMW0001.fhx,NA,TRUE,2019,NAFSS,Old Man West-0001,OMW-0001,Naficy_CE,-114.4329985,49.80416363,1603,2017,1688,1910,7,"PICO, PCEN",94,Unpublished
Nafic_OMW0003,OMW0003.fhx,NA,TRUE,2019,NAFSS,Old Man West-0003,OMW-0003,Naficy_CE,-114.3971882,49.84259682,1763,2003,1831,1910,9,"PICO, PCEN, PPTR",122,Unpublished
Nafic_OMW0004,OMW0004.fhx,NA,TRUE,2019,NAFSS,Old Man West-0004,OMW-0004,Naficy_CE,-114.3985425,49.82334169,1653,2018,1688,1910,10,PICO,152,Unpublished
Nafic_OMW0006,OMW0006.fhx,NA,TRUE,2019,NAFSS,Old Man West-0006,OMW-0006,Naficy_CE,-114.4307564,49.84845703,1648,2017,1706,1910,8,PICO,102,Unpublished
Nafic_OMW0008,OMW0008.fhx,NA,TRUE,2019,NAFSS,Old Man West-0008,OMW-0008,Naficy_CE,-114.4212219,49.89210915,1876,2017,1910,1910,7,"PICO, PPTR",94,Unpublished
Nafic_OMW0012,OMW0012.fhx,NA,TRUE,2019,NAFSS,Old Man West-0012,OMW-0012,Naficy_CE,-114.3720578,49.9183414,1667,2017,1688,1910,13,"PICO, PSME, PPTR, PCEN",172,Unpublished
Nafic_OMW0014,OMW0014.fhx,NA,TRUE,2019,NAFSS,Old Man West-0014,OMW-0014,Naficy_CE,-114.4058039,49.90060161,1898,1949,1910,1910,1,PICO,85,Unpublished
Nafic_PHN0011,PHN0011.fhx,NA,TRUE,2019,NAFSS,Porcupine Hills North-0011,PHN-0011,Naficy_CE,-114.0826676,49.93097994,1765,2017,1853,1919,4,"PSME, PPTR, PICO, PCEN",272,Unpublished
Nafic_PHN0012,PHN0012.fhx,NA,TRUE,2019,NAFSS,Porcupine Hills North-0012,PHN-0012,Naficy_CE,-114.0729625,49.90750149,1766,2016,1919,1919,2,"PSME, PICO",234,Unpublished
Nafic_PHN0013,PHN0013.fhx,NA,TRUE,2019,NAFSS,Porcupine Hills North-0013,PHN-0013,Naficy_CE,-114.0786665,49.89915379,1687,2011,1800,1934,7,"PSME, PPTR",346,Unpublished
Nafic_PHN0014,PHN0014.fhx,NA,TRUE,2019,NAFSS,Porcupine Hills North-0014,PHN-0014,Naficy_CE,-114.0302058,49.93587537,1436,2016,1476,1919,10,"PSME, PPTR",129,Unpublished
Nafic_PHN0015,PHN0015.fhx,NA,TRUE,2019,NAFSS,Porcupine Hills North-0015,PHN-0015,Naficy_CE,-114.0757458,49.96766841,1677,2018,1717,1717,2,"PICO, PSME",123,Unpublished
Nafic_PHN0017,PHN0017.fhx,NA,TRUE,2019,NAFSS,Porcupine Hills North-0017,PHN-0017,Naficy_CE,-114.0420081,49.96704789,1768,2016,1800,1910,4,"PSME, PPTR, PICO, PCEN",158,Unpublished
Nafic_PHN0019,PHN0019.fhx,NA,TRUE,2019,NAFSS,Porcupine Hills North-0019,PHN-0019,Naficy_CE,-114.1085335,49.9887017,1746,2017,1784,1910,6,"PICO, PCEN, PSME, PPTR",192,Unpublished
Nafic_PHN0020,PHN0020.fhx,NA,TRUE,2019,NAFSS,Porcupine Hills North-0020,PHN-0020,Naficy_CE,-114.1173623,49.99644533,1734,2017,1792,1919,16,"PSME, PICO, PPTR",212,Unpublished
Nafic_PHN0021,PHN0021.fhx,NA,TRUE,2019,NAFSS,Porcupine Hills North-0021,PHN-0021,Naficy_CE,-114.1331711,50.01248949,1725,2017,1752,1919,15,"PPTR, PICO, PSME, PCEN",399,Unpublished
Nafic_PHS0059,PHS0059.fhx,NA,TRUE,2019,NAFSS,Porcupine Hills South-0059,PHS-0059,Naficy_CE,-113.9552938,49.71238068,1584,1979,1718,1852,6,PSME,81,Unpublished
Nafic_SB,,,FALSE,2019,NAFSS,Spotted Bear,SB,Naficy_CE,-113.457,47.93999,1526,2013,1635,1932,80,"LAOC, PIPO, PSME, PICO, PIAL",5506,Naficy_2017_Diss
Nafic_SHP0002,SHP0002.fhx,NA,TRUE,2019,NAFSS,Sheep River-0002,SHP-0002,Naficy_CE,-114.6127782,50.65544729,1725,2017,1863,1936,9,"PICO, PPTR, PCEN",46,Unpublished
Nafic_SHP0004,SHP0004.fhx,NA,TRUE,2019,NAFSS,Sheep River-0004,SHP-0004,Naficy_CE,-114.4870238,50.64924479,1768,2017,1800,1936,6,PICO,56,Unpublished
Nafic_SHP0005,SHP0005.fhx,NA,TRUE,2019,NAFSS,Sheep River-0005,SHP-0005,Naficy_CE,-114.5111631,50.65196138,1743,2018,1800,1936,17,"PICO, PPTR, PCEN",101,Unpublished
Nafic_SHP0006,SHP0006.fhx,NA,TRUE,2019,NAFSS,Sheep River-0006,SHP-0006,Naficy_CE,-114.52296,50.65913614,1875,2017,1896,1919,10,"PICO, PPTR, PCEN",31,Unpublished
Nafic_SHP0008,SHP0008.fhx,NA,TRUE,2019,NAFSS,Sheep River-0008,SHP-0008,Naficy_CE,-114.6927969,50.63008868,1713,2018,1766,1929,13,"PICO, PPTR, PCEN",34,Unpublished
Nafic_SHP0013,SHP0013.fhx,NA,TRUE,2019,NAFSS,Sheep River-0013,SHP-0013,Naficy_CE,-114.7132665,50.62465012,1620,1895,1717,1742,2,"PICO, PPTR",47,Unpublished
Nafic_SHP0016,SHP0016.fhx,NA,TRUE,2019,NAFSS,Sheep River-0016,SHP-0016,Naficy_CE,-114.6831636,50.65156682,1870,2017,1929,1929,6,"PICO, PCEN",130,Unpublished
Nafic_SM,,,FALSE,2019,NAFSS,Six Mile,SM,Naficy_CE,-110.741,45.24434,1546,2011,1607,1936,56,"PSME, PIFL",1520,Naficy_2017_Diss
Nafic_SV,,,FALSE,2019,NAFSS,Swan Valley,SV,Naficy_CE,-113.651,47.52726,1471,2013,1652,1919,32,"PIPO, PSME, LAOC, PICO",4755,Naficy_2017_Diss
North_395,395.fhx,,TRUE,2009,FACS,395,395,North_MP,-118.96126,37.699863,1768,1985,1814,1972,9,PIJE,22,North_2009_Fire_Ecol
North_BALD,Bald_Mtn.fhx,,TRUE,2009,FACS,Bald Mtn,BALD,North_MP,-118.994154,37.805804,1648,1990,1798,1989,5,PIJE,15,North_2009_Fire_Ecol
North_BC1,BC.FHX,,TRUE,2009,FACS,Bunker Creek Riparian/Upland,BC_1,North_MP,-120.148667,39.176233,1643,2008,1661,1995,18,"ABCO, CADE, PIJE, ALIN",2,VandeWater_2010_FEM
North_BCP,BCP.fhx,,TRUE,2009,FACS,Bristlecone,BCP,North_MP,-118.180736,37.380808,1120,1871,1161,1801,10,PILO,28,North_2009_Fire_Ecol
North_Bridge,Bridgepo.fhx,,TRUE,2009,FACS,Bridgeport,Bridge,North_MP,-119.5414904,38.4376994,1609,2004,1663,1926,11,PIJE,20,North_2009_Fire_Ecol
North_BT2,BT_fixed.fhx,,TRUE,2009,FACS,Butt Creek Riparian/upland,BT_2,North_MP,-121.39387,40.174608,1393,2009,1699,1975,22,"PIJE, ABCO",6,VandeWater_2010_FEM
North_BU,BU_fixed.fhx,,TRUE,2009,FACS,Burke Creek Riparian/upland,BU,North_MP,-119.910787,38.983928,1387,2009,1588,1983,21,"PIJE, ABCO, SASP",4,VandeWater_2010_FEM
North_BW,BW_fixed.fhx,,TRUE,2009,FACS,Blackwood Creek Riparian/upland,BW,North_MP,-120.168788,39.110319,1712,2009,1713,1960,18,"PIJE, ABCO, PPTR",27,VandeWater_2010_FEM
North_CA2,CA_fixed.fhx,,TRUE,2009,FACS,Carter Creek Riparian/upland,CA_2,North_MP,-121.419053,40.229882,1642,2009,1656,1953,19,"ABCO, ABMA, PIJE, PICO",2,VandeWater_2010_FEM
North_Cotton,Cotton.fhx,,TRUE,2009,FACS,Cottonwood Mdw,Cotton,North_MP,-118.167933,36.447731,1207,2008,1485,1976,14,"PICO, PIBA",44,North_2009_Fire_Ecol
North_DC,DC_fixed.fhx,,TRUE,2009,FACS,Dollar Creek Riparian/upland,DC,North_MP,-120.099074,39.19925,1725,2009,1768,1987,21,"ABCO, PIJE",4,VandeWater_2010_FEM
North_EL,EL_fixed.fhx,,TRUE,2009,FACS,Elam Creek Riparian/upland,EL,North_MP,-121.446586,40.198298,1583,2009,1733,1988,28,"ABCO, CADE, PILA",2,VandeWater_2010_FEM
North_FI,FI_fixed.fhx,,TRUE,2009,FACS,Fish Creek Riparian/upland,FI,North_MP,-121.501416,40.001219,1640,2009,1743,1955,23,"ABCO, CADE, PILA, ",3,VandeWater_2010_FEM
North_FR2,FR_fixed.fhx,,TRUE,2009,FACS,Feather River Riparian/upland,FR_2,North_MP,-121.51053,40.097048,1601,2009,1768,1998,25,"ABCO, CADE, PSME, PIJE, PILA",3,VandeWater_2010_FEM
North_GC2,GC_fixed.fhx,,TRUE,2009,FACS,General Creek Riparian/upland,GC_2,North_MP,-120.979371,39.069506,1714,2009,1776,1989,18,"ABCO, CADE, PSME, PIJE, PILA",8,VandeWater_2010_FEM
North_Green,Green.fhx,,TRUE,2009,FACS,Green Cr.,Green,North_MP,-119.273963,38.11107,1479,2008,1544,1999,9,PIJE,24,North_2009_Fire_Ecol
North_HT,HT_fixed.fhx,,TRUE,2009,FACS,Horse Creek Riparian/upland,HT,North_MP,-119.940333,39.008645,1599,2011,1783,1988,27,"ABCO, CADE, PIJE, PPTR",2,VandeWater_2010_FEM
North_JO,JO_fixed.fhx,,TRUE,2009,FACS,Jones Creek Riparian/upland,JO,North_MP,-121.450925,40.120827,1568,2009,1616,1968,19,PIJE,3,VandeWater_2010_FEM
North_LC,LC_fixed.fhx,,TRUE,2009,FACS,Last Chance Creek Riparian/upland,LC,North_MP,-121.478149,39.998123,1686,2009,1687,1953,17,PIJE,3,VandeWater_2010_FEM
North_Logger,Logger.fhx,,TRUE,2009,FACS,Loggers Flat,Logger,North_MP,-118.448592,37.1418,1594,2006,1678,1977,12,PIJE,45,North_2009_Fire_Ecol
North_Lookout,Lookout.fhx,,TRUE,2009,FACS,Lookout Mtn,Lookout,North_MP,-118.94796,37.711516,1731,2006,1748,1963,8,PIJE,15,North_2009_Fire_Ecol
North_MA02,MA_fixed.fhx,,TRUE,2009,FACS,Marlette Creek Riparian/upland,MA_02,North_MP,-119.924858,39.171076,1567,2009,1716,1978,18,"ABCO, CADE, PIJE",4,VandeWater_2010_FEM
North_ME,ME_fixed.fhx,,TRUE,2009,FACS,Meeks Creek Riparian/upland,ME,North_MP,-120.126162,39.037222,1679,2009,1770,1979,30,"ABCO, PICO",4,VandeWater_2010_FEM
North_MF,MF_fixed.fhx,,TRUE,2009,FACS,Mcfaul Creek Riparian/upland,MF,North_MP,-119.934593,39.000249,1683,2009,1725,1950,20,PIJE,5,VandeWater_2010_FEM
North_MK,MK_fixed.fhx,,TRUE,2009,FACS,Mckinney Creek Riparian/upland,MK,North_MP,-120.157971,39.052011,1501,2008,1666,1973,21,"ABCO, ABMA, PIJE, PICO, SASP",7,VandeWater_2010_FEM
North_OB,OB_fixed.fhx,,TRUE,2009,FACS,Onion Creek B Riparian/upland,OB,North_MP,-120.36682,39.277615,1588,2009,1796,1996,19,"ABCO, CADE, PILA, ",3,VandeWater_2010_FEM
North_OC,OC_fixed.fhx,,TRUE,2009,FACS,Onion Creek C Riparian/upland,OC,North_MP,-120.356475,39.282092,1447,2009,1599,1961,25,"ABCO, ABMA, CADE, PILA",11,VandeWater_2010_FEM
North_OD,OD_fixed.fhx,,TRUE,2009,FACS,Onion Creek D Riparian/upland,OD,North_MP,-120.351483,39.28351,1638,2009,1645,1969,25,"ABCO, ABMA, CADE, PILA",15,VandeWater_2010_FEM
North_OG,OG_fixed.fhx,,TRUE,2009,FACS,Onion Creek G Riparian/upland,OG,North_MP,-120.356482,39.267101,1527,2009,1705,1936,29,"ABCO, CADE, PIJE",5,VandeWater_2010_FEM
North_Onion,Onion.fhx,,TRUE,2009,FACS,Onion Valley,Onion,North_MP,-118.337494,36.769033,1250,2008,1665,1993,8,PIBA,18,North_2009_Fire_Ecol
North_PB,PB_fixed.fhx,,TRUE,2009,FACS,Philbrook Creek Riparian/upland,PB,North_MP,-121.50765,40.034472,1634,2009,1843,2001,19,"ABCO, CADE, PSME, PIPO, QUKE",2,VandeWater_2010_FEM
North_RC,RC_fixed.fhx,,TRUE,2009,FACS,Red Cedar Creek Riparian/upland,RC,North_MP,-120.140486,39.178185,1540,2009,1782,1958,18,"ABCO, CADE, PIJE ",3,VandeWater_2010_FEM
North_RO2,RO_fixed.fhx,,TRUE,2009,FACS,Rock Creek Riparian/upland,RO_2,North_MP,-121.346646,40.127187,1638,2009,1791,2002,16,"ABCO, ABMA",3,VandeWater_2010_FEM
North_Rockck,Rockck.fhx,,TRUE,2009,FACS,Rock Creek,Rockck,North_MP,-118.744046,37.452135,1525,2008,1674,1972,7,PICO,18,North_2009_Fire_Ecol
North_RU,RU_fixed.fhx,,TRUE,2009,FACS,Rubicon Creek Riparian/upland,RU,North_MP,-120.103327,38.978901,1429,2009,1695,1992,20,"ABCO, PICO",4,VandeWater_2010_FEM
North_Rust,Rust.fhx,,TRUE,2009,FACS,Rust Ridge,Rust,North_MP,-118.941056,37.847506,1432,2008,1509,1967,9,PIJE,19,North_2009_Fire_Ecol
North_SH2,SH_fixed.fhx,,TRUE,2009,FACS,Shanghai Creek Riparian/upland,SH_2,North_MP,-121.348306,40.194309,1660,2009,1791,1986,25,"ABCO, CADE, PILA",8,VandeWater_2010_FEM
North_Sierra,Sierra.fhx,,TRUE,2009,FACS,Sierraville,Sierra,North_MP,-120.290099,39.57724,1655,2003,1748,1994,8,PIJE,40,North_2009_Fire_Ecol
North_SL02,SL_fixed.fhx,,TRUE,2009,FACS,Slate Creek Riparian/upland,SL_02,North_MP,-121.369191,40.125209,1639,2009,1817,1980,23,"ABCO, ABMA, PICO",6,VandeWater_2010_FEM
North_SM,SM_fixed.fhx,,TRUE,2009,FACS,Sawmill Tom Creek Riparian/upland,SM,North_MP,-121.33739,40.119298,1636,2009,1637,1984,22,"ABCO, ABMA",6,VandeWater_2010_FEM
North_SN,SN_fixed.fhx,,TRUE,2009,FACS,Snag Creek Riparian/upland,SN,North_MP,-121.452923,40.071998,1702,2009,1749,1979,17,ABCO,3,VandeWater_2010_FEM
North_Spark,Spark.fhx,,TRUE,2009,FACS,Sparkplug,Spark,North_MP,-118.322155,37.617292,1662,2008,1713,1959,8,PIJE,18,North_2009_Fire_Ecol
North_TC,TC_fixed.fhx,,TRUE,2009,FACS,Taylor Creek Riparian/upland,TC,North_MP,-120.053964,38.930971,1505,2009,1526,1957,17,"ABCO, PIJE, PPBA",20,VandeWater_2010_FEM
North_Teak,,,FALSE,2019,NAFSS,Teakettle,Teak,North_MP,-119.023,36.95896,1596,2003,1614,1917,61,"ABCO, PIJE, PILA, ABMA",400,North_2005_ForestScience
North_TL,TL_fixed.FHX,,TRUE,2009,FACS,Tallac Creek Riparian/upland,TL,North_MP,-120.07654,38.938169,1656,2009,1662,2005,23,"PICO, PPTR",25,VandeWater_2010_FEM
North_TU,TU_fixed.fhx,,TRUE,2009,FACS,Tunnel Creek Riparian/upland,TU,North_MP,-119.926428,39.223115,1560,2009,1718,1978,30,"ABCO, PIJE, SASP",26,VandeWater_2010_FEM
North_WD,WD_fixed.fhx,,TRUE,2009,FACS,Ward Creek Riparian/upland,WD,North_MP,-120.164319,39.133662,1621,2009,1696,1931,19,"ABCO, PIJE, PPTR",2,VandeWater_2010_FEM
North_WF,WF_fixed.fhx,,TRUE,2009,FACS,West Branch Fish Creek Riparia/uplandn,WF,North_MP,-121.504426,40.014664,1562,2009,1830,1957,19,"ABCO, ABMA, CADE",3,VandeWater_2010_FEM
North_Whitney,Whitney.fhx,,TRUE,2009,FACS,Whitney Portal,Whitney,North_MP,-118.239204,36.588739,1601,2008,1702,1986,9,PIJE,25,North_2009_Fire_Ecol
North_WL,WL_fixed.FHX,,TRUE,2009,FACS,Warner Creek Riparian/upland,WL,North_MP,-121.334302,40.296273,1574,2009,1610,1993,29,"ABCO, PIJE",14,VandeWater_2010_FEM
North_ZC,ZC_fixed.fhx,,TRUE,2009,FACS,Zephyr Creek Riparian,ZC,North_MP,-119.936635,39.015828,1474,2009,1634,1991,30,"ABCO, CADE, PIJE, ALIN, SASP",2,VandeWater_2010_FEM
O'Con_B5,usb5-001.fhx,usb5-001.fhx,TRUE,2019,NAFSS,Pinalenos,B5,O'Connor_CD,-110.029,32.75184,1689,2009,1732,1992,6,PIPO,100,OConnor_2014_FEM
O'Con_D3,usd3-001.fhx,usd3-001.fhx,TRUE,2019,NAFSS,Pinalenos,D3,O'Connor_CD,-110.051,32.73402,1552,1942,1553,1861,1,PISF,100,OConnor_2014_FEM
O'Con_D4,usd4-001.fhx,usd4-001.fhx,TRUE,2019,NAFSS,Pinalenos,D4,O'Connor_CD,-110.038,32.73644,1670,1996,1733,1904,2,PIPO,100,OConnor_2014_FEM
O'Con_E16,use16001.fhx,use16001.fhx,TRUE,2019,NAFSS,Pinalenos,E16,O'Connor_CD,-109.912,32.72388,1725,2008,1748,1871,1,PISF,100,OConnor_2014_FEM
O'Con_E18,use18001.fhx,use18001.fhx,TRUE,2019,NAFSS,Pinalenos,E18,O'Connor_CD,-109.89,32.72342,1789,2005,1831,1863,1,ABCO,100,OConnor_2014_FEM
O'Con_E8,use8-001.fhx,use8-001.fhx,TRUE,2019,NAFSS,Pinalenos,E8,O'Connor_CD,-109.997,32.7253,1548,1970,1691,1929,4,PIPO,100,OConnor_2014_FEM
O'Con_E9,use9-001.fhx,use9-001.fhx,TRUE,2019,NAFSS,Pinalenos,E9,O'Connor_CD,-109.985,32.72097,1825,2005,1842,2004,4,"PIPO, ABCO",100,OConnor_2014_FEM
O'Con_F10,usf10001.fhx,usf10001.fhx,TRUE,2019,NAFSS,Pinalenos,F10,O'Connor_CD,-109.976,32.71452,1693,1926,1748,1894,3,PIPO,100,OConnor_2014_FEM
O'Con_F11,usf11001.fhx,usf11001.fhx,TRUE,2019,NAFSS,Pinalenos,F11,O'Connor_CD,-109.966,32.71581,1605,1943,1670,1851,2,PISF,100,OConnor_2014_FEM
O'Con_F12,usf12001.fhx,usf12001.fhx,TRUE,2019,NAFSS,Pinalenos,F12,O'Connor_CD,-109.959,32.71347,1874,2004,1956,2004,1,"PISF, PSME",100,OConnor_2014_FEM
O'Con_F13,usf13001.fhx,usf13001.fhx,TRUE,2019,NAFSS,Pinalenos,F13,O'Connor_CD,-109.944,32.71469,1796,2004,1871,1956,4,"PSME, ABCO, PISF",100,OConnor_2014_FEM
O'Con_F14,usf14001.fhx,usf14001.fhx,TRUE,2019,NAFSS,Pinalenos,F14,O'Connor_CD,-109.933548,32.71497,1700,1978,1713,1900,2,"PISF, PIPO",100,OConnor_2014_FEM
O'Con_F16,usf16001.fhx,usf16001.fhx,TRUE,2019,NAFSS,Pinalenos,F16,O'Connor_CD,-109.912,32.71484,1760,1932,1863,1925,1,PIPO,100,OConnor_2014_FEM
O'Con_F17,usf17001.fhx,usf17001.fhx,TRUE,2019,NAFSS,Pinalenos,F17,O'Connor_CD,-109.9,32.71762,1703,1964,1748,1903,6,"PISF, PIPO",100,OConnor_2014_FEM
O'Con_F19,usf19001.fhx,usf19001.fhx,TRUE,2019,NAFSS,Pinalenos,F19,O'Connor_CD,-109.88,32.71456,1709,2004,1913,1913,1,PSME,100,OConnor_2014_FEM
O'Con_G11,usg11001.fhx,usg11001.fhx,TRUE,2019,NAFSS,Pinalenos,G11,O'Connor_CD,-109.966,32.70491,1641,1918,1670,1877,3,"PIPO, PISF",100,OConnor_2014_FEM
O'Con_G12,usg12001.fhx,usg12001.fhx,TRUE,2019,NAFSS,Pinalenos,G12,O'Connor_CD,-109.956,32.70601,1523,2008,1547,1996,8,"PIPO, PISF",100,OConnor_2014_FEM
O'Con_G13,usg13001.fhx,usg13001.fhx,TRUE,2019,NAFSS,Pinalenos,G13,O'Connor_CD,-109.942,32.70725,1556,1995,1600,1922,2,"PSME, PIPO",100,OConnor_2014_FEM
O'Con_G14,usg14001.fhx,usg14001.fhx,TRUE,2019,NAFSS,Pinalenos,G14,O'Connor_CD,-109.932,32.70757,1626,2008,1663,1871,8,"PIPO, PISF",100,OConnor_2014_FEM
O'Con_G15,ush15001.fhx,ush15001.fhx,TRUE,2019,NAFSS,Pinalenos,G15,O'Connor_CD,-109.923183,32.70624,1556,2006,1685,1996,4,"PIPO, PSME, PISF",100,OConnor_2014_FEM
O'Con_G16,ush16001.fhx,ush16001.fhx,TRUE,2019,NAFSS,Pinalenos,G16,O'Connor_CD,-109.912,32.70578,1578,1912,1685,1842,1,PISF,100,OConnor_2014_FEM
O'Con_G17,usi17001.fhx,usi17001.fhx,TRUE,2019,NAFSS,Pinalenos,G17,O'Connor_CD,-109.901,32.70566,1686,1996,1719,1954,8,"PISF, PIPO, ABLA",100,OConnor_2014_FEM
O'Con_H18,usi18001.fhx,usi18001.fhx,TRUE,2019,NAFSS,Pinalenos,H18,O'Connor_CD,-109.891,32.69661,1647,1953,1748,1885,4,"PISF, PIPO",100,OConnor_2014_FEM
O'Con_I19,usi19001.fhx,usi19001.fhx,TRUE,2019,NAFSS,Pinalenos,I19,O'Connor_CD,-109.888,32.68364,1739,1917,1760,1861,2,PISF,100,OConnor_2014_FEM
O'Con_J18,usj18001.fhx,usj18001.fhx,TRUE,2019,NAFSS,Pinalenos,J18,O'Connor_CD,-109.891,32.67858,1697,2000,1724,1878,8,"PIPO, PSME, PISF",100,OConnor_2014_FEM
O'Con_J19,usj19001.fhx,usj19001.fhx,TRUE,2019,NAFSS,Pinalenos,J19,O'Connor_CD,-109.881,32.67846,1641,2009,1733,1939,15,"PISF, PSME",100,OConnor_2014_FEM
O'Con_J21,usj21001.fhx,usj21001.fhx,TRUE,2019,NAFSS,Pinalenos,J21,O'Connor_CD,-109.859,32.67827,1801,2008,2004,2004,1,PSME,100,OConnor_2014_FEM
O'Con_K18,usk18001.fhx,usk18001.fhx,TRUE,2019,NAFSS,Pinalenos,K18,O'Connor_CD,-109.891,32.66967,1748,1915,1748,1819,1,PISF,100,OConnor_2014_FEM
O'Con_K19,usk19001.fhx,usk19001.fhx,TRUE,2019,NAFSS,Pinalenos,K19,O'Connor_CD,-109.881,32.67121,1640,1946,1685,1885,8,PISF,100,OConnor_2014_FEM
O'Con_K20,usk20001.fhx,usk20001.fhx,TRUE,2019,NAFSS,Pinalenos,K20,O'Connor_CD,-109.868,32.66913,1642,1896,1670,1863,3,"PIPO, PISF",100,OConnor_2014_FEM
O'Con_K21,usk21001.fhx,usk21001.fhx,TRUE,2019,NAFSS,Pinalenos,K21,O'Connor_CD,-109.859618,32.66922,1586,1980,1613,1876,7,PISF,100,OConnor_2014_FEM
O'Con_L18,usl18001.fhx,usl18001.fhx,TRUE,2019,NAFSS,Pinalenos,L18,O'Connor_CD,-109.892,32.66126,1790,2008,1831,1938,3,"PISF, PSME, PIPO",100,OConnor_2014_FEM
O'Con_L19,usl19001.fhx,usl19001.fhx,TRUE,2019,NAFSS,Pinalenos,L19,O'Connor_CD,-109.881,32.66026,1644,1832,1670,1773,2,PIPO,100,OConnor_2014_FEM
O'Con_L20,usl20001.fhx,usl20001.fhx,TRUE,2019,NAFSS,Pinalenos,L20,O'Connor_CD,-109.87,32.66002,1694,2006,1724,1951,2,"PIPO, ABCO",100,OConnor_2014_FEM
O'Con_L21,usl21001.fhx,usl21001.fhx,TRUE,2019,NAFSS,Pinalenos,L21,O'Connor_CD,-109.86,32.66038,1661,2003,1670,1898,3,"PIPO, PSME",100,OConnor_2014_FEM
O'Con_M20,usm20001.fhx,usm20001.fhx,TRUE,2019,NAFSS,Pinalenos,M20,O'Connor_CD,-109.868,32.65166,1642,1980,1685,1899,5,PIPO,100,OConnor_2014_FEM
O'Con_M21,usm21001.fhx,usm21001.fhx,TRUE,2019,NAFSS,Pinalenos,M21,O'Connor_CD,-109.859713,32.65126,1644,1981,1651,1951,2,"PISF, PIPO",100,OConnor_2014_FEM
O'Con_M22,usm22001.fhx,usm22001.fhx,TRUE,2019,NAFSS,Pinalenos,M22,O'Connor_CD,-109.849,32.65113,1658,1885,1670,1851,4,"PISF, PIPO",100,OConnor_2014_FEM
O'Con_N22,usn22001.fhx,usn22001.fhx,TRUE,2019,NAFSS,Pinalenos,N22,O'Connor_CD,-109.849,32.64052,1685,1898,1763,1874,1,PIPO,100,OConnor_2014_FEM
O'Con_P23,usp23001.fhx,usp23001.fhx,TRUE,2019,NAFSS,Pinalenos,P23,O'Connor_CD,-109.838,32.62412,1768,1917,1785,1868,1,PIPO,100,OConnor_2014_FEM
O'Con_P24,usp24001.fhx,usp24001.fhx,TRUE,2019,NAFSS,Pinalenos,P24,O'Connor_CD,-109.826,32.62197,1613,2004,1616,1935,7,PIPO,100,OConnor_2014_FEM
Olson_BAK,usbak001.fhx,usbak001.fhx,TRUE,2020,IMPD,Baker Riparian,BAK,Olson_DL,-117.98694,44.77594,1329,1998,1516,1972,57,PIPO,3800,Heyerdahl_2001_Ecology
Orteg_SMC,,,FALSE,2019,NAFSS,San Miguel Cojonos,SMC,Ortega-Jimenez,-96.375,17.149,1790,2011,1841,2007,34,PIHR,73,Ortega-Jimenez_2012_phdthesis
Paris_SS-70,Paris_SS-70.fhx,,TRUE,2023,NAFSN,South Slave plot 70,SS-70,Parisien_MA,-114.107,60.30499,1848,2018,1872,2014,9,PIBA,200,Unpublished
Paris_SS-74,Paris_SS-74.fhx,,TRUE,2023,NAFSN,South Slave plot 74,SS-74,Parisien_MA,-114.199,60.36205,1828,2018,1859,2014,7,PIBA,200,Unpublished
Paris_SS-78,Paris_SS-78.fhx,,TRUE,2023,NAFSN,South Slave plot 78,SS-78,Parisien_MA,-114.286,60.42069,1850,2018,1908,2014,6,PIBA,200,Unpublished
Paris_SS-82,Paris_SS-82.fhx,,TRUE,2023,NAFSN,South Slave plot 82,SS-82,Parisien_MA,-114.35,60.48598,1857,2018,1916,1946,4,PIBA,200,Unpublished
Paris_SS-86,Paris_SS-86.fhx,,TRUE,2023,NAFSN,South Slave plot 86,SS-86,Parisien_MA,-114.41,60.5505,1817,2018,1862,1940,4,PIBA,200,Unpublished
Paris_SS-90,Paris_SS-90.fhx,,TRUE,2023,NAFSN,South Slave plot 90,SS-90,Parisien_MA,-114.491,60.61155,1884,2018,1891,2008,8,PIBA,200,Unpublished
